rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length,Unnamed: 0
6,24,00:12:39,22789,3,3,13,drop,1.0,0,2.0,2,-1.3195121951219513,0.6292708333333336,,,8,247.5,228.85,8,211.1,659.6,1,9,729,25,
6,25,00:12:40,22814,3,3,5,net shot,0.0,1,2.0,2,-1.028048780487805,0.1636458333333334,not pass over the net,13.0,6,86.4,641.85,8,227.6,244.64,1,9,729,25,
7,2,00:13:01,23435,4,3,5,lob,0.0,0,1.0,3,-1.1670731707317072,-1.4899479166666667,,,8,147.2,617.43,8,173.8,326.01,1,9,730,7,
7,3,00:13:02,23476,4,3,13,clear,0.0,0,1.0,4,-1.1317073170731706,1.5466145833333336,,,5,97.0,227.89,8,167.8,649.74,1,9,730,7,
8,2,00:13:34,24427,4,4,5,lob,0.0,0,1.0,4,1.103658536585366,-1.4665104166666667,,,8,204.3,615.29,8,169.8,342.03,1,9,731,7,
8,3,00:13:35,24469,4,4,13,smash,1.0,0,2.0,5,1.0500000000000005,1.047291666666667,,,8,203.3,222.08,8,196.6,690.66,1,9,731,7,
8,6,00:13:37,24529,4,4,5,lob,0.0,1,1.0,4,1.0597560975609754,-1.430677083333333,,,6,94.3,616.71,8,175.2,309.49,1,9,731,7,
8,7,00:13:38,24569,4,4,13,smash,1.0,0,2.0,10,1.639024390243902,1.1736979166666668,out,13.0,8,212.6,208.94,8,183.6,691.66,1,9,731,7,
9,4,00:13:59,25193,5,4,13,net shot,0.0,0,2.0,2,-1.0731707317073171,0.2705729166666669,,,1,88.6,423.87,8,145.8,631.65,1,9,732,5,
9,5,00:14:00,25217,5,4,5,push/rush,0.0,1,2.0,10,1.7756097560975612,-1.5567708333333332,out,13.0,7,112.9,575.78,7,123.4,384.58,1,9,732,5,
10,2,00:14:14,25646,6,4,5,lob,0.0,0,1.0,4,0.9621951219512196,-1.3953645833333332,,,8,141.2,615.89,8,167.1,336.71,1,9,733,13,
10,3,00:14:16,25687,6,4,13,drop,1.0,0,2.0,5,0.9902439024390244,0.9160416666666666,,,8,221.5,212.32,8,191.0,678.39,1,9,733,13,
10,4,00:14:16,25706,6,4,5,net shot,0.0,0,2.0,8,0.1073170731707318,-0.6229687500000001,,,8,221.6,687.42,8,222.4,247.74,1,9,733,13,
10,7,00:14:19,25778,6,4,13,lob,0.0,0,1.0,8,-0.7548780487804879,1.3645833333333333,,,1,102.7,414.96,8,181.3,626.51,1,9,733,13,
10,11,00:14:22,25884,6,4,13,push/rush,0.0,1,1.0,9,-0.7121951219512196,1.5395312500000002,,,2,251.4,404.86,8,222.3,654.5,1,9,733,13,
10,13,00:14:24,25928,6,4,13,defensive shot,0.0,0,2.0,1,1.1585365853658536,0.5686979166666669,opponent's ball landed,13.0,8,132.5,289.23,9,152.0,781.04,1,9,733,13,
11,3,00:14:48,26665,6,5,13,drop,1.0,0,2.0,5,0.9853658536585368,0.8655208333333331,,,8,197.0,241.29,8,207.2,664.73,1,9,734,8,
11,4,00:14:49,26681,6,5,5,push/rush,0.0,0,1.0,6,1.1365853658536584,-1.044166666666667,,,8,219.6,683.74,8,210.0,247.66,1,9,734,8,
11,5,00:14:49,26699,6,5,13,drop,0.0,1,2.0,1,1.0987804878048784,0.5000520833333333,,,8,212.7,275.13,8,218.9,680.04,1,9,734,8,
11,8,00:14:53,26794,6,5,5,smash,0.0,0,2.0,5,-1.1902439024390243,-0.7243229166666666,opponent's ball landed,13.0,9,238.6,774.13,8,194.8,283.87,1,9,734,8,
12,2,00:15:33,28016,6,6,13,push/rush,0.0,1,2.0,5,1.257317073170732,1.48109375,,,7,192.1,370.44,8,171.1,645.75,1,9,735,17,
12,3,00:15:34,28048,6,6,5,drive,0.0,0,2.0,6,1.2585365853658534,-1.0438020833333337,,,9,242.9,774.2,8,184.9,295.39,1,9,735,17,
12,6,00:15:37,28110,6,6,13,push/rush,0.0,1,1.0,3,1.1573170731707314,1.6929166666666664,,,7,247.9,383.3,8,199.0,658.12,1,9,735,17,
12,9,00:15:39,28184,6,6,5,net shot,0.0,0,2.0,7,-0.1024390243902439,-0.2205729166666667,,,8,215.3,622.69,8,187.3,331.53,1,9,735,17,
12,13,00:15:43,28313,6,6,5,net shot,0.0,1,2.0,7,-0.1097560975609756,-0.2089583333333333,,,8,129.9,649.2,8,210.4,281.04,1,9,735,17,
12,14,00:15:44,28343,6,6,13,lob,0.0,1,1.0,9,-0.8170731707317073,1.61265625,,,7,142.3,413.07,8,169.6,637.54,1,9,735,17,
13,3,00:16:25,29556,6,7,5,net shot,0.0,0,2.0,1,-0.9853658536585366,-0.2953124999999999,,,8,189.5,633.66,8,161.0,331.31,1,9,736,12,
13,5,00:16:26,29609,6,7,5,push/rush,0.0,0,1.0,3,-1.1487804878048782,-1.4899479166666667,,,7,239.4,572.56,8,173.9,357.64,1,9,736,12,
13,6,00:16:28,29642,6,7,13,drop,0.0,0,2.0,1,1.1634146341463412,0.5003645833333336,,,5,99.7,224.68,8,173.1,652.48,1,9,736,12,
13,8,00:16:30,29700,6,7,13,net shot,0.0,1,2.0,1,1.274390243902439,0.2341145833333332,,,2,253.4,411.85,8,207.9,669.85,1,9,736,12,
13,9,00:16:30,29726,6,7,5,net shot,0.0,0,2.0,2,1.3707317073170728,-0.1222916666666667,,,1,263.0,577.71,8,205.6,352.77,1,9,736,12,
14,1,00:16:54,30438,7,7,5,short service,0.0,1,2.0,7,0.8024390243902441,-0.4362499999999999,,,8,173.1,647.13,8,219.4,286.97,1,9,737,19,
14,2,00:16:55,30461,7,7,13,net shot,0.0,1,2.0,2,-1.195121951219512,0.4877083333333332,,,7,197.0,387.69,8,167.3,640.26,1,9,737,19,
14,3,00:16:56,30485,7,7,5,lob,0.0,1,1.0,9,0.6975609756097559,-1.5221875,,,8,111.2,599.15,8,164.0,352.41,1,9,737,19,
14,7,00:16:59,30596,7,7,5,push/rush,0.0,0,1.0,4,1.2158536585365851,-1.4662499999999998,,,8,232.0,603.78,8,191.2,344.84,1,9,737,19,
14,8,00:17:00,30629,7,7,13,clear,0.0,1,1.0,8,0.0219512195121952,1.324635416666667,,,8,249.0,228.86,8,210.5,672.42,1,9,737,19,
14,9,00:17:02,30660,7,7,5,smash,1.0,0,2.0,5,-1.1768292682926829,-1.0669270833333335,,,8,195.6,740.84,8,170.3,306.65,1,9,737,19,
14,13,00:17:05,30774,7,7,5,smash,0.0,0,2.0,6,1.2585365853658534,-0.9202083333333334,,,8,242.6,741.58,8,189.5,259.88,1,9,737,19,
14,15,00:17:07,30818,7,7,5,net shot,0.0,1,2.0,7,-0.5841463414634147,-0.1763541666666667,,,8,108.2,628.32,8,175.2,309.49,1,9,737,19,
14,16,00:17:08,30847,7,7,13,push/rush,0.0,0,2.0,3,1.3012195121951218,1.5786458333333335,,,7,147.4,419.95,8,144.9,678.94,1,9,737,19,
14,17,00:17:09,30882,7,7,5,clear,0.0,0,1.0,4,1.2378048780487805,-1.4302604166666668,,,9,238.2,773.18,8,182.7,312.34,1,9,737,19,
14,19,00:17:10,30929,7,7,5,defensive shot,0.0,1,2.0,2,-1.2707317073170732,0.2117708333333334,touched the net,13.0,8,202.0,691.94,8,243.5,222.33,1,9,737,19,
15,2,00:17:54,32232,8,7,5,lob,0.0,0,1.0,3,-1.1902439024390243,-1.4183333333333332,,,8,140.0,611.48,8,159.5,360.07,1,9,738,13,
15,3,00:17:55,32269,8,7,13,drop,0.0,0,2.0,2,-1.123170731707317,0.6625000000000002,,,5,84.4,218.07,8,157.3,644.2,1,9,738,13,
15,6,00:17:58,32341,8,7,5,push/rush,0.0,1,1.0,4,1.1792682926829268,-1.52109375,,,2,101.7,572.42,7,130.5,387.07,1,9,738,13,
15,9,00:18:01,32436,8,7,13,lob,0.0,0,1.0,6,-1.2085365853658536,1.410885416666667,,,1,91.1,403.31,8,146.6,639.97,1,9,738,13,
15,10,00:18:02,32477,8,7,5,smash,1.0,0,2.0,8,0.5829268292682929,-1.0144791666666666,,,8,111.5,734.27,8,136.6,306.38,1,9,738,13,
15,11,00:18:03,32490,8,7,13,defensive shot,0.0,1,2.0,7,0.8536585365853658,0.5245833333333335,,,8,133.7,265.57,9,108.3,764.38,1,9,738,13,
15,13,00:18:05,32556,8,7,13,smash,1.0,0,2.0,8,-0.6536585365853658,1.3818750000000002,opponent's ball landed,13.0,8,219.0,218.9,8,205.1,682.3,1,9,738,13,
16,1,00:18:25,33171,9,7,13,short service,0.0,1,2.0,7,0.2658536585365855,0.4429687499999997,,,8,165.0,320.49,8,220.5,668.77,1,9,739,5,
16,4,00:18:28,33248,9,7,5,clear,0.0,0,1.0,4,1.0756097560975608,-1.4666145833333335,,,9,222.0,797.39,8,199.3,339.63,1,9,739,5,
17,1,00:18:50,33901,10,7,13,short service,0.0,1,2.0,7,-0.2317073170731707,0.3032291666666668,,,8,183.4,312.35,8,129.8,663.61,1,9,740,9,
17,2,00:18:50,33913,10,7,5,net shot,0.0,0,2.0,7,-0.2512195121951219,-0.0518229166666666,,,7,154.6,577.92,8,164.6,352.42,1,9,740,9,
17,3,00:18:51,33937,10,7,13,lob,0.0,0,1.0,4,-0.9597560975609756,1.696041666666667,,,7,151.1,444.27,8,163.3,604.37,1,9,740,9,
17,4,00:18:53,33990,10,7,5,clear,1.0,0,1.0,5,-1.2000000000000002,-1.2293229166666666,,,9,124.7,793.12,8,152.5,312.1,1,9,740,9,
17,5,00:18:53,34018,10,7,13,smash,0.0,0,2.0,8,-0.8219512195121952,1.0021354166666665,,,8,123.2,237.64,8,150.3,715.39,1,9,740,9,
17,7,00:18:55,34050,10,7,13,push/rush,1.0,0,2.0,8,0.1146341463414634,0.9943229166666664,,,5,84.3,297.49,8,186.6,698.8,1,9,740,9,
17,8,00:18:55,34062,10,7,5,defensive shot,0.0,1,1.0,6,1.003658536585366,-1.1407291666666668,,,8,193.1,724.86,8,148.1,300.82,1,9,740,9,
17,9,00:18:56,34100,10,7,13,smash,1.0,0,2.0,5,1.0231707317073169,1.45296875,opponent's ball landed,13.0,8,210.9,266.11,8,209.2,719.63,1,9,740,9,
18,2,00:19:15,34657,11,7,5,lob,0.0,1,1.0,4,1.169512195121951,-1.4663541666666664,,,8,217.1,606.59,8,173.8,334.1,1,9,741,24,
18,4,00:19:17,34716,11,7,5,net shot,0.0,0,2.0,1,-1.3146341463414637,-0.3086979166666665,,,8,248.3,674.24,8,236.6,225.54,1,9,741,24,
18,6,00:19:19,34774,11,7,5,lob,0.0,0,1.0,4,1.0341463414634149,-1.5583854166666669,,,7,232.4,582.12,1,77.4,410.13,1,9,741,24,
18,8,00:19:21,34849,11,7,5,drop,0.0,0,2.0,2,1.0682926829268296,-0.51265625,,,9,212.5,768.01,8,179.3,286.67,1,9,741,24,
18,9,00:19:22,34872,11,7,13,net shot,0.0,1,2.0,1,1.017073170731707,0.3377083333333335,,,8,228.1,365.74,8,184.5,726.89,1,9,741,24,
18,10,00:19:23,34901,11,7,5,net shot,0.0,0,2.0,7,0.824390243902439,-0.1359895833333334,,,7,227.7,582.06,8,210.7,337.07,1,9,741,24,
18,11,00:19:24,34925,11,7,13,net shot,0.0,1,2.0,7,0.4390243902439024,0.2005729166666666,,,7,214.4,431.82,7,211.1,594.36,1,9,741,24,
18,12,00:19:25,34950,11,7,5,lob,0.0,0,1.0,8,-0.5292682926829269,-1.3465625,,,7,193.8,570.35,7,203.7,442.66,1,9,741,24,
18,13,00:19:27,35011,11,7,13,smash,0.0,0,2.0,8,-0.7134146341463414,1.127239583333333,,,8,129.0,218.35,8,191.2,692.97,1,9,741,24,
18,14,00:19:27,35022,11,7,5,defensive shot,0.0,1,1.0,5,-0.9426829268292682,-1.3650000000000002,,,8,196.5,726.0,8,120.7,292.03,1,9,741,24,
18,17,00:19:30,35118,11,7,13,drop,1.0,0,2.0,2,-0.9621951219512196,0.6634375,,,8,207.7,250.76,8,181.8,690.44,1,9,741,24,
18,18,00:19:31,35141,11,7,5,net shot,0.0,1,2.0,7,-0.8329268292682926,-0.2946874999999999,,,8,126.4,647.81,8,220.0,231.89,1,9,741,24,
18,19,00:19:32,35171,11,7,13,lob,0.0,0,1.0,4,-0.973170731707317,1.5377083333333337,,,7,109.2,382.02,8,159.2,644.23,1,9,741,24,
18,20,00:19:33,35210,11,7,5,clear,1.0,0,1.0,3,-1.1573170731707318,-1.4899479166666667,,,9,131.8,767.64,8,151.6,331.23,1,9,741,24,
18,21,00:19:35,35258,11,7,13,drop,0.0,0,2.0,1,1.3231707317073171,0.5527083333333334,,,3,88.9,198.14,8,161.1,690.13,1,9,741,24,
19,4,00:21:03,37910,12,7,5,push/rush,0.0,1,1.0,5,-1.0829268292682928,-1.3307291666666667,,,7,112.8,594.6,8,171.8,336.75,1,9,742,18,
19,6,00:21:05,37961,12,7,5,defensive shot,0.0,1,2.0,5,-1.0317073170731708,-0.7097395833333332,,,8,180.9,679.48,8,120.1,250.17,1,9,742,18,
19,10,00:21:09,38087,12,7,5,clear,1.0,0,1.0,3,-1.3231707317073171,-1.4364583333333334,,,9,124.8,764.65,8,168.9,298.14,1,9,742,18,
19,12,00:21:11,38148,12,7,5,net shot,0.0,0,2.0,2,1.3975609756097565,-0.2258854166666667,,,8,237.2,639.87,5,75.2,256.03,1,9,742,18,
19,13,00:21:12,38184,12,7,13,lob,0.0,1,1.0,4,-1.023170731707317,1.5966666666666665,,,2,254.7,385.8,8,214.6,655.72,1,9,742,18,
19,14,00:21:14,38222,12,7,5,smash,1.0,0,2.0,5,-1.4182926829268292,-1.099375,,,9,143.9,768.79,8,164.9,314.98,1,9,742,18,
19,15,00:21:14,38239,12,7,13,defensive shot,0.0,0,2.0,2,-0.8560975609756097,0.4808854166666669,,,5,88.2,294.66,9,109.3,770.11,1,9,742,18,
19,18,00:21:18,38354,12,7,5,drop,0.0,0,2.0,10,2.1609756097560973,-0.5883333333333333,out,13.0,9,243.7,785.3,8,183.5,295.38,1,9,742,18,
20,1,00:21:41,39041,12,8,13,short service,0.0,1,2.0,7,0.4231707317073169,0.4438020833333335,,,8,167.7,323.24,8,216.5,682.46,1,9,743,21,
20,9,00:21:48,39262,12,8,13,defensive shot,0.0,1,2.0,1,1.159756097560976,0.4118750000000002,,,8,150.5,280.6,9,141.6,763.97,1,9,743,21,
20,11,00:21:50,39324,12,8,13,push/rush,0.0,0,2.0,4,-1.3439024390243903,1.54015625,,,7,107.3,401.13,8,162.7,624.83,1,9,743,21,
20,12,00:21:52,39360,12,8,5,clear,0.0,1,1.0,9,0.8439024390243901,-1.4852604166666663,,,4,98.3,770.87,8,140.2,331.14,1,9,743,21,
20,13,00:21:53,39396,12,8,13,smash,1.0,0,2.0,5,1.3012195121951218,1.094947916666667,,,8,195.4,247.56,8,189.3,719.32,1,9,743,21,
20,14,00:21:53,39410,12,8,5,defensive shot,0.0,0,2.0,2,1.304878048780488,-0.37140625,,,8,221.9,704.0,8,213.4,231.85,1,9,743,21,
20,16,00:21:55,39477,12,8,5,smash,1.0,0,2.0,5,-0.9182926829268292,-1.14625,,,9,154.2,766.1,8,147.5,303.65,1,9,743,21,
20,18,00:21:57,39518,12,8,5,push/rush,0.0,0,2.0,8,0.1817073170731708,-0.9540104166666667,,,8,225.9,635.56,8,168.3,315.0,1,9,743,21,
20,21,00:21:58,39553,12,8,13,defensive shot,0.0,1,2.0,10,-1.8451219512195125,1.2246354166666666,out,13.0,8,188.8,256.81,8,245.6,597.89,1,9,743,21,
21,1,00:22:24,40328,12,9,5,short service,0.0,1,2.0,8,-0.4743902439024391,-0.6115625000000001,,,8,185.7,664.42,8,133.8,306.36,1,9,744,9,
21,2,00:22:24,40342,12,9,13,net shot,0.0,0,2.0,8,0.3634146341463416,0.6868229166666667,,,7,149.4,377.5,8,181.2,647.24,1,9,744,9,
21,6,00:22:27,40433,12,9,13,defensive shot,0.0,0,1.0,7,0.8365853658536585,0.5500520833333334,,,8,136.7,268.6,9,161.4,763.32,1,9,744,9,
22,2,00:22:52,41176,12,10,13,net shot,0.0,0,2.0,1,1.2804878048780488,0.4571874999999998,,,8,212.4,365.6,8,174.5,641.73,1,9,745,14,
22,3,00:22:53,41199,12,10,5,lob,0.0,0,1.0,4,1.2170731707317075,-1.5209895833333331,,,8,244.6,603.95,8,203.4,334.34,1,9,745,14,
22,4,00:22:54,41235,12,10,13,drop,1.0,0,2.0,2,-1.146341463414634,0.5307812499999999,,,8,233.9,219.0,8,202.6,674.82,1,9,745,14,
22,6,00:22:56,41288,12,10,13,lob,0.0,0,1.0,3,1.1585365853658536,1.6601041666666667,,,1,90.1,398.61,8,142.0,645.34,1,9,745,14,
22,7,00:22:57,41336,12,10,5,clear,0.0,0,1.0,4,1.4158536585365855,-1.39421875,,,9,244.5,809.75,8,159.0,331.29,1,9,745,14,
22,8,00:22:59,41371,12,10,13,drop,1.0,0,2.0,2,-1.2170731707317073,0.5723958333333332,,,8,243.8,228.82,8,208.5,706.1,1,9,745,14,
22,11,00:23:01,41441,12,10,5,drive,0.0,1,2.0,8,0.5817073170731706,-0.9989583333333334,,,8,158.4,674.17,8,117.1,262.42,1,9,745,14,
23,1,00:23:30,42320,13,10,5,short service,0.0,1,2.0,7,-0.1609756097560974,-0.4273958333333333,,,8,179.8,641.8,8,132.5,306.35,1,9,746,27,
23,2,00:23:31,42341,13,10,13,net shot,0.0,0,2.0,7,0.2975609756097561,0.5555729166666664,,,8,148.8,354.86,8,183.1,647.27,1,9,746,27,
23,3,00:23:31,42359,13,10,5,net shot,0.0,0,2.0,1,-0.9231707317073172,-0.5072395833333333,,,8,195.1,660.67,8,156.7,354.93,1,9,746,27,
23,6,00:23:34,42442,13,10,13,clear,0.0,0,1.0,6,-1.1780487804878048,1.453854166666667,,,3,89.9,201.52,8,183.2,633.57,1,9,746,27,
23,10,00:23:39,42575,13,10,13,net shot,0.0,1,2.0,1,1.195121951219512,0.3293229166666667,,,8,209.8,345.0,8,138.3,748.12,1,9,746,27,
23,12,00:23:41,42642,13,10,13,clear,1.0,0,1.0,6,-0.8853658536585365,1.358125,,,8,237.5,222.29,8,201.6,664.65,1,9,746,27,
23,18,00:23:48,42854,13,10,13,drop,0.0,0,2.0,2,-1.202439024390244,0.6460416666666665,,,8,160.2,221.81,8,172.4,704.39,1,9,746,27,
23,25,00:23:56,43099,13,10,5,smash,0.0,0,2.0,6,1.253658536585366,-0.9353645833333332,,,9,212.8,763.2,8,178.0,280.8,1,9,746,27,
23,27,00:23:58,43152,13,10,5,net shot,0.0,1,2.0,2,-1.0902439024390245,0.1930729166666666,not pass over the net,13.0,8,129.6,620.08,8,175.8,283.73,1,9,746,27,
24,1,00:24:26,43983,14,10,13,short service,0.0,1,2.0,7,-0.2939024390243901,0.5691145833333332,,,8,174.5,309.48,8,145.9,648.09,1,9,747,22,
24,2,00:24:26,43991,14,10,5,lob,0.0,1,1.0,4,1.0536585365853657,-1.44859375,,,8,147.7,630.28,8,165.6,314.98,1,9,747,22,
24,3,00:24:27,44032,14,10,13,smash,1.0,0,2.0,8,0.1634146341463415,0.9039583333333332,,,8,219.2,235.09,8,195.5,683.38,1,9,747,22,
24,4,00:24:28,44048,14,10,5,defensive shot,0.0,1,2.0,2,1.145121951219512,-0.4993229166666666,,,8,209.2,682.36,8,218.4,235.08,1,9,747,22,
24,6,00:24:29,44096,14,10,5,net shot,0.0,1,2.0,1,-1.0963414634146342,-0.0775520833333332,,,7,132.5,572.81,8,206.5,344.97,1,9,747,22,
24,7,00:24:30,44124,14,10,13,lob,0.0,0,1.0,9,0.2536585365853659,1.53109375,,,1,99.5,445.88,7,148.8,592.0,1,9,747,22,
24,9,00:24:33,44204,14,10,13,defensive shot,0.0,0,2.0,2,-1.3548780487804877,0.4076562499999999,,,8,150.5,280.6,8,199.9,724.97,1,9,747,22,
24,11,00:24:35,44268,14,10,13,drop,0.0,0,2.0,1,1.2963414634146342,0.4215625000000003,,,5,83.3,240.54,8,155.2,656.18,1,9,747,22,
24,12,00:24:36,44297,14,10,5,net shot,0.0,0,2.0,2,1.3012195121951218,-0.2618229166666665,,,5,255.0,611.56,8,137.5,271.61,1,9,747,22,
24,17,00:24:41,44434,14,10,13,clear,0.0,0,1.0,6,-1.0560975609756096,1.4599479166666665,,,8,165.2,274.79,8,210.5,663.49,1,9,747,22,
24,20,00:24:44,44544,14,10,5,clear,0.0,0,1.0,6,1.2768292682926827,-1.2561979166666666,,,9,244.0,767.57,8,197.9,269.04,1,9,747,22,
24,21,00:24:45,44570,14,10,13,drop,1.0,0,2.0,7,-0.5134146341463414,0.5342187500000003,,,8,220.7,272.2,8,222.5,746.42,1,9,747,22,
25,3,00:25:38,46164,15,10,13,net shot,0.0,0,2.0,1,1.0097560975609758,0.4020312500000003,,,7,167.1,411.01,8,196.3,635.14,1,9,748,5,
27,3,00:26:29,47672,16,11,5,push/rush,0.0,1,1.0,3,-1.4304878048780487,-1.418958333333333,,,6,100.5,603.53,8,172.5,336.75,1,9,750,5,
27,4,00:26:30,47704,16,11,13,drive,0.0,0,2.0,6,-1.3743902439024391,1.1544270833333332,,,5,73.3,218.01,8,140.0,643.96,1,9,750,5,
28,1,00:26:51,48346,17,11,13,short service,0.0,1,2.0,7,0.4682926829268293,0.3255729166666666,,,8,165.8,334.03,8,219.2,682.51,1,9,751,14,
28,5,00:26:54,48443,17,11,13,defensive shot,0.0,1,2.0,1,1.246341463414634,0.4833854166666664,,,8,135.4,292.14,9,121.1,790.41,1,9,751,14,
28,6,00:26:55,48476,17,11,5,push/rush,0.0,0,1.0,4,1.369512195121951,-1.4840625,,,8,229.3,620.0,8,244.7,321.13,1,9,751,14,
28,7,00:26:56,48509,17,11,13,smash,1.0,0,2.0,5,1.3731707317073174,1.0359375,,,8,233.9,235.18,8,212.4,663.52,1,9,751,14,
28,9,00:26:58,48541,17,11,13,push/rush,0.0,0,2.0,8,0.4304878048780489,0.99625,,,8,210.3,283.98,8,235.0,696.0,1,9,751,14,
28,10,00:26:58,48549,17,11,5,defensive shot,0.0,1,2.0,4,1.229268292682927,-1.484375,,,8,224.5,712.04,8,195.1,312.44,1,9,751,14,
28,11,00:26:59,48596,17,11,13,drop,0.0,1,2.0,2,-1.103658536585366,0.4708333333333332,,,9,234.2,198.98,8,217.5,655.76,1,9,751,14,
28,12,00:27:00,48624,17,11,5,push/rush,0.0,1,1.0,6,1.076829268292683,-1.307864583333333,,,8,124.9,615.67,8,168.1,277.78,1,9,751,14,
29,3,00:27:52,50175,17,12,13,clear,0.0,0,1.0,6,-0.8695121951219512,1.318697916666667,,,8,135.7,300.73,8,146.2,617.41,1,9,752,5,
29,4,00:27:53,50207,17,12,5,smash,1.0,0,2.0,8,0.8792682926829267,-0.9063020833333332,,,8,146.1,727.37,8,119.9,289.14,1,9,752,5,
29,5,00:27:54,50220,17,12,13,defensive shot,0.0,1,2.0,10,1.704878048780488,0.6623958333333331,out,13.0,8,131.7,303.53,9,158.6,780.23,1,9,752,5,
30,1,00:28:15,50857,18,12,5,short service,0.0,1,2.0,7,-0.2182926829268293,-0.4786458333333332,,,8,181.5,661.78,8,126.4,309.11,1,9,753,15,
30,2,00:28:15,50866,18,12,13,net shot,0.0,1,2.0,2,-1.2853658536585366,0.4435937499999998,,,8,144.0,347.05,8,174.5,668.1,1,9,753,15,
30,6,00:28:19,50982,18,12,13,defensive shot,0.0,0,2.0,8,0.0292682926829268,0.7856250000000001,,,8,125.6,292.07,9,121.1,773.12,1,9,753,15,
30,9,00:28:21,51034,18,12,5,defensive shot,0.0,0,1.0,6,1.419512195121951,-0.9808854166666666,,,8,209.6,682.36,8,234.8,326.51,1,9,753,15,
30,11,00:28:22,51075,18,12,5,defensive shot,0.0,1,1.0,7,-0.3951219512195122,-0.4283333333333334,,,8,210.4,738.99,8,239.9,310.0,1,9,753,15,
30,13,00:28:23,51110,18,12,5,defensive shot,0.0,1,1.0,8,-0.1865853658536586,-1.1933333333333334,,,8,197.1,720.54,7,138.0,382.29,1,9,753,15,
30,15,00:28:25,51168,18,12,5,drop,1.0,0,2.0,7,0.5024390243902438,0.1206250000000001,touched the net,13.0,8,128.2,749.97,8,144.2,283.49,1,9,753,15,
33,1,00:29:19,52789,20,13,13,short service,0.0,1,2.0,7,-0.2902439024390245,0.5269270833333332,,,8,184.6,328.81,8,130.4,673.76,1,9,756,8,
33,5,00:29:23,52912,20,13,13,drop,1.0,0,2.0,7,0.8609756097560974,0.6495833333333335,,,8,208.9,235.02,8,168.9,711.19,1,9,756,8,
33,7,00:29:25,52959,20,13,13,lob,0.0,0,1.0,4,-0.9402439024390244,1.5678645833333331,,,7,119.3,391.77,8,185.8,657.93,1,9,756,8,
33,8,00:29:26,52999,20,13,5,drop,1.0,0,2.0,7,0.5573170731707315,0.1912500000000001,touched the net,13.0,9,131.8,767.64,8,148.0,320.35,1,9,756,8,
34,1,00:29:42,53484,21,13,13,short service,0.0,1,2.0,7,0.4548780487804879,0.4528125000000003,,,8,166.3,320.5,8,214.2,673.74,1,9,757,6,
34,2,00:29:43,53501,21,13,5,push/rush,0.0,0,1.0,4,1.4329268292682926,-1.4297916666666666,,,8,202.3,615.26,8,164.2,317.73,1,9,757,6,
34,3,00:29:44,53531,21,13,13,drive,0.0,1,2.0,5,1.3036585365853657,1.1527083333333337,,,6,261.9,254.23,8,204.0,663.39,1,9,757,6,
34,4,00:29:44,53549,21,13,5,drive,0.0,0,1.0,8,-0.828048780487805,-1.0658854166666665,,,8,245.1,703.19,8,203.0,266.06,1,9,757,6,
34,5,00:29:45,53566,21,13,13,defensive shot,0.0,0,2.0,5,1.2158536585365851,0.6836979166666666,,,8,122.8,292.05,8,228.6,709.83,1,9,757,6,
1,3,00:32:12,57973,0,1,13,drop,0.0,0,2.0,6,1.225609756097561,-0.5383854166666667,,,9,250.0,775.26,8,175.2,326.03,2,9,758,17,
1,4,00:32:13,57996,0,1,5,net shot,0.0,1,2.0,7,0.3390243902439026,0.4344270833333332,,,8,235.5,326.52,8,231.7,702.99,2,9,758,17,
1,6,00:32:14,58041,0,1,5,net shot,0.0,1,2.0,1,1.2768292682926827,0.1748958333333332,,,2,252.3,409.53,8,218.7,606.61,2,9,758,17,
1,7,00:32:15,58066,0,1,13,lob,0.0,0,1.0,4,1.125609756097561,-1.4846354166666669,,,1,262.5,540.75,7,238.8,383.22,2,9,758,17,
1,8,00:32:17,58116,0,1,5,clear,1.0,0,1.0,9,-0.625609756097561,1.5799479166666668,,,9,241.1,167.69,8,194.5,665.83,2,9,758,17,
1,14,00:32:22,58276,0,1,5,lob,0.0,1,1.0,4,-0.9073170731707316,1.5431770833333331,,,2,261.0,425.59,7,234.6,594.67,2,9,758,17,
1,16,00:32:25,58350,0,1,5,smash,1.0,0,2.0,5,1.2890243902439025,1.0818229166666669,,,8,220.1,208.99,8,165.1,720.05,2,9,758,17,
3,6,00:33:11,59756,2,1,5,clear,1.0,0,1.0,3,1.1207317073170728,1.6167187499999998,,,8,243.1,215.76,8,218.1,686.15,2,9,760,16,
3,8,00:33:14,59825,2,1,5,drop,1.0,0,2.0,7,-0.7536585365853659,0.4375520833333333,,,8,203.4,247.62,8,235.2,734.12,2,9,760,16,
3,11,00:33:16,59902,2,1,13,clear,0.0,0,1.0,8,0.1560975609756099,-1.3275,,,8,125.0,674.93,7,149.7,387.25,2,9,760,16,
3,12,00:33:17,59929,2,1,5,smash,0.0,0,2.0,8,0.6743902439024392,1.0449479166666666,,,8,174.4,256.71,8,147.0,686.31,2,9,760,16,
