rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
5145,23,00:39:33,71208,5,5,4,short service,0.0,1,2.0,7,-0.4439024390243903,-0.5221874999999999,,,8,183.2,661.96,8,129.2,290.2,0,0,16079,30
5145,24,00:59:43,107506,2,2,19,defensive shot,0.0,0,1.0,7,-0.0073170731707316,0.2382291666666667,,,8,130.7,260.11,8,138.3,726.55,0,0,16080,30
5145,25,00:36:57,66534,3,3,4,net shot,0.0,1,2.0,2,1.0353658536585364,-0.4058854166666667,,,8,169.5,652.42,8,151.3,321.09,0,0,16081,30
5145,28,00:39:26,71002,10,8,19,clear,1.0,0,1.0,8,-0.7987804878048781,-1.2938541666666663,,,4,99.2,780.84,8,113.8,347.8,0,0,16082,30
5145,29,00:14:40,26423,13,6,4,smash,0.0,0,2.0,6,-1.0829268292682928,1.0850000000000002,,,8,121.6,208.44,8,162.7,678.29,0,0,16083,30
5147,1,00:19:26,35000,16,12,24,net shot,0.0,1,2.0,2,-0.8658536585365854,0.3358854166666667,opponent's ball landed,24.0,1,98.7,394.32,8,144.0,640.86,0,0,16084,1
5148,3,01:05:01,117037,10,5,34,push/rush,0.0,1,2.0,4,-0.8878048780487805,1.6319270833333337,,,8,153.1,328.79,8,152.9,701.38,0,0,16085,16
5148,5,00:30:41,55254,0,1,34,smash,1.0,0,2.0,5,-1.10609756097561,-1.0854687500000002,,,8,123.7,712.98,8,158.7,257.47,0,0,16086,16
5148,6,00:12:26,22380,8,4,7,long service,0.0,0,1.0,9,-0.524390243902439,-1.4409374999999998,,,8,196.7,696.79,8,129.0,265.81,0,0,16087,16
5148,8,00:18:33,33413,12,7,7,clear,0.0,0,1.0,9,-0.6182926829268293,-1.4566666666666668,,,10,241.3,817.55,8,197.3,328.2,0,0,16088,16
5148,10,00:12:13,22015,6,4,7,defensive shot,0.0,1,1.0,3,-1.373170731707317,-1.3875,,,8,154.4,653.93,8,209.5,240.32,0,0,16089,16
5148,13,00:14:12,25569,8,7,34,drive,0.0,0,1.0,6,-1.1792682926829268,0.925625,,,8,131.6,218.67,8,153.5,634.73,0,0,16090,16
5148,14,00:06:51,12338,3,0,7,clear,1.0,0,1.0,3,-1.15,-1.4713020833333337,,,8,147.3,715.57,8,207.4,265.31,0,0,16091,16
5148,16,00:11:18,20369,7,3,7,smash,0.0,0,2.0,6,1.159756097560976,-1.0668749999999998,opponent's ball landed,34.0,8,199.4,755.61,8,182.9,270.94,0,0,16092,16
5149,1,00:29:20,52805,19,17,1,lob,0.0,0,1.0,4,1.0841463414634145,-1.4611458333333331,,,1,270.7,580.44,8,223.4,336.79,0,0,16093,3
5149,3,00:35:56,64686,3,1,1,defensive shot,0.0,1,2.0,7,0.147560975609756,-0.4976041666666668,not pass over the net,6.0,8,167.1,282.08,5,279.5,698.65,0,0,16094,3
5150,1,00:43:53,78992,9,13,23,smash,0.0,0,2.0,6,-1.1487804878048782,1.2658854166666664,opponent's ball landed,31.0,5,103.5,310.23,8,178.5,747.87,0,0,16095,1
5151,1,00:14:30,26104,8,12,6,lob,0.0,1,1.0,8,0.7817073170731706,-1.3398958333333333,,,8,105.0,601.21,8,194.8,319.99,0,0,16096,12
5151,3,00:16:15,29258,9,15,6,short service,0.0,1,2.0,7,-0.319512195121951,-0.4614062499999998,,,8,187.5,626.9,8,128.8,281.76,0,0,16097,12
5151,4,00:11:35,20879,7,6,25,short service,0.0,1,2.0,7,0.8060975609756097,-0.3827604166666667,,,8,168.8,625.25,8,206.2,290.28,0,0,16098,12
5151,6,00:18:05,32568,14,11,25,defensive shot,0.0,1,2.0,8,0.746341463414634,-0.6709895833333333,,,8,185.2,686.09,5,84.4,208.59,0,0,16099,12
5151,11,00:53:11,95743,9,8,6,short service,0.0,1,2.0,7,0.0743902439024389,-0.5103125000000001,,,8,175.0,625.38,8,234.4,285.22,0,0,16100,12
5152,1,00:41:30,74706,19,7,17,drop,0.0,1,1.0,7,0.7634146341463414,-0.4769791666666665,,,5,269.2,754.46,8,195.4,329.97,0,0,16101,12
5152,4,00:49:35,89254,15,17,34,lob,0.0,1,1.0,9,-0.5024390243902438,-1.5802083333333332,,,7,163.7,580.14,8,184.9,330.72,0,0,16102,12
5152,5,00:27:24,49333,20,15,17,clear,0.0,0,1.0,3,0.9829268292682928,1.6156770833333336,,,8,110.7,248.4,8,174.1,650.99,0,0,16103,12
5152,6,00:20:57,37733,12,10,34,drop,0.0,0,2.0,1,0.9829268292682928,0.6298958333333337,,,8,116.1,234.8,8,140.6,700.01,0,0,16104,12
5152,8,00:58:53,106013,0,1,34,defensive shot,0.0,0,2.0,7,-0.801219512195122,0.5103645833333333,,,8,174.3,277.48,3,255.3,779.74,0,0,16105,12
5152,10,00:21:36,38902,13,11,34,short service,0.0,1,2.0,8,-0.1804878048780489,0.6865104166666663,,,8,190.5,318.79,8,123.2,642.85,0,0,16106,12
5153,3,00:23:15,41870,19,14,18,clear,0.0,0,1.0,9,-0.6304878048780488,-1.3938541666666666,,,8,152.9,706.93,8,160.4,357.56,0,0,16107,14
5153,9,00:12:45,22962,11,6,18,drop,0.0,0,2.0,6,1.0329268292682925,-0.83265625,,,9,246.1,767.54,8,199.7,275.35,0,0,16108,14
5153,10,00:37:18,67147,5,3,1,net shot,0.0,0,2.0,1,1.326829268292683,0.2447916666666666,,,8,226.1,343.73,8,184.4,640.07,0,0,16109,14
5154,4,00:13:06,23602,7,6,12,lob,0.0,1,1.0,9,-0.6695121951219513,-1.4355729166666666,,,8,151.9,595.12,7,199.2,368.02,0,0,16110,24
5154,6,00:20:27,36839,15,9,12,net shot,0.0,0,2.0,2,1.2792682926829266,-0.1204687499999999,,,7,224.1,572.76,8,220.5,340.87,0,0,16111,24
5154,8,00:10:00,18004,4,2,12,net shot,0.0,0,2.0,1,-0.924390243902439,-0.42015625,,,8,224.1,716.41,8,223.3,219.71,0,0,16112,24
5154,10,00:15:45,28364,10,7,12,net shot,0.0,0,2.0,7,0.0268292682926827,-0.3688541666666666,,,8,238.7,666.18,8,160.8,256.77,0,0,16113,24
5154,12,00:47:40,85800,11,9,12,defensive shot,0.0,1,1.0,5,1.2890243902439025,1.38875,,,8,153.7,279.46,8,156.2,729.96,0,0,16114,24
5154,13,00:38:16,68892,7,10,32,smash,1.0,0,2.0,6,-1.1682926829268292,1.0978645833333331,,,8,239.1,229.03,8,194.1,676.72,0,0,16115,24
5154,14,00:46:23,83495,10,9,12,net shot,0.0,0,2.0,2,-1.001219512195122,0.2723437499999998,,,8,111.1,296.8,8,148.6,750.97,0,0,16116,24
5154,18,00:23:31,42354,17,14,12,net shot,0.0,0,2.0,2,1.3414634146341464,-0.2416145833333332,,,8,244.5,666.13,8,180.7,226.88,0,0,16117,24
5154,19,00:53:24,96136,3,0,32,net shot,0.0,0,2.0,2,1.15609756097561,-0.3148437499999999,,,8,221.8,628.53,8,207.0,359.25,0,0,16118,24
5154,20,00:08:49,15876,2,2,12,defensive shot,0.0,1,2.0,7,-0.5158536585365855,-0.1721875,,,8,195.0,709.8,8,118.0,234.49,0,0,16119,24
5154,21,00:59:49,107677,10,5,32,smash,1.0,0,2.0,8,0.024390243902439,-0.7785937500000001,,,8,162.4,712.28,8,177.0,359.5,0,0,16120,24
5154,23,00:22:58,41353,17,14,32,net shot,0.0,0,2.0,7,-0.3609756097560975,-0.4546875000000001,,,8,217.8,620.22,8,119.4,224.94,0,0,16121,24
5155,1,00:19:38,35360,11,10,34,net shot,0.0,0,1.0,2,-1.0621951219512191,0.1882812499999998,,,1,102.2,377.55,7,136.2,590.58,0,0,16122,14
5155,3,00:30:41,55254,0,1,34,smash,1.0,0,2.0,5,-1.10609756097561,-1.0854687500000002,,,8,123.7,712.98,8,158.7,257.47,0,0,16123,14
5155,9,01:07:45,121961,12,5,34,drop,0.0,0,2.0,5,-0.9939024390243902,-0.6066145833333335,,,9,234.9,770.79,8,197.0,292.05,0,0,16124,14
5155,11,01:07:40,121828,12,5,34,drop,1.0,0,2.0,8,0.4048780487804876,-0.6626562500000001,,,8,134.3,744.75,8,178.5,292.31,0,0,16125,14
5156,1,00:19:16,34696,8,12,26,smash,1.0,0,2.0,8,0.8195121951219511,0.7211458333333335,,,9,226.8,177.41,8,207.9,661.49,0,0,16126,6
5156,4,00:28:28,51260,19,20,29,smash,1.0,0,2.0,8,0.8170731707317073,0.8381249999999998,,,8,207.9,226.41,8,193.5,654.13,0,0,16127,6
5156,6,00:31:22,56465,21,21,29,clear,0.0,0,2.0,10,-1.5597560975609757,1.680885416666667,out,26.0,8,110.6,223.12,8,192.0,663.22,0,0,16128,6
5158,1,00:25:50,46509,4,1,3,smash,0.0,0,2.0,7,-0.3963414634146341,0.0428125000000001,touched the net,34.0,9,229.8,189.08,8,179.8,668.33,0,0,16129,1
5160,1,00:57:44,103934,9,4,23,net shot,0.0,0,2.0,1,-1.1536585365853658,-0.2197916666666666,,,8,190.4,624.51,8,153.2,326.11,0,0,16130,6
5160,3,00:12:58,23369,3,3,23,drop,0.0,0,2.0,5,-1.003658536585366,-0.6323958333333334,,,3,269.0,781.75,8,182.2,320.65,0,0,16131,6
5160,6,00:49:46,89591,12,10,11,defensive shot,0.0,0,2.0,10,2.1280487804878048,-1.1044270833333334,out,11.0,8,238.0,684.83,6,267.7,254.11,0,0,16132,6
5161,2,00:44:52,80785,10,14,23,lob,0.0,0,1.0,4,-1.3634146341463411,1.6044270833333332,,,7,111.2,420.09,7,116.8,554.79,0,0,16133,22
5161,15,00:09:00,16225,4,2,25,defensive shot,0.0,1,2.0,5,-0.874390243902439,-0.5827604166666666,,,8,187.8,687.41,9,114.7,192.26,0,0,16134,22
5161,16,00:52:26,94409,3,0,23,drop,0.0,0,2.0,2,1.409756097560976,-0.4672916666666668,,,9,222.1,798.31,8,179.2,329.52,0,0,16135,22
5161,17,00:08:18,14949,3,2,25,short service,0.0,1,2.0,7,0.4097560975609755,-0.3842708333333332,,,8,168.8,625.25,8,207.4,300.07,0,0,16136,22
5161,18,01:01:24,110542,12,5,23,clear,0.0,0,1.0,6,-0.901219512195122,1.0259375000000002,,,8,164.0,317.33,8,216.1,700.08,0,0,16137,22
5161,19,00:40:06,72195,13,9,25,defensive shot,0.0,0,2.0,7,-0.3951219512195122,0.6429687500000002,,,8,119.5,318.41,8,114.7,746.96,0,0,16138,22
5161,20,00:56:13,101216,7,3,23,smash,0.0,0,2.0,8,-0.0024390243902437,-0.9709895833333334,,,8,203.0,737.28,8,177.4,326.53,0,0,16139,22
5163,2,00:13:32,24372,4,8,26,lob,0.0,1,2.0,10,-2.1243902439024387,1.6805729166666663,out,26.0,7,242.0,410.68,7,212.3,592.05,0,0,16140,2
5164,1,00:22:41,40849,18,15,25,push/rush,0.0,0,1.0,8,-0.7756097560975609,-1.0821354166666666,,,1,257.8,586.79,6,278.0,293.42,0,0,16141,7
5164,3,00:22:31,40556,18,15,25,defensive shot,0.0,1,2.0,1,-1.1658536585365853,-0.4350520833333332,,,8,190.3,658.01,8,141.2,222.73,0,0,16142,7
5164,5,00:30:20,54619,2,4,25,smash,0.0,0,2.0,6,-1.0695121951219513,1.0540104166666666,,,3,62.1,191.75,8,149.8,681.86,0,0,16143,7
5164,6,00:20:59,37777,15,10,17,lob,0.0,1,1.0,8,0.8256097560975608,1.229270833333333,,,8,104.3,325.44,8,150.8,687.79,0,0,16144,7
5165,3,00:25:03,45112,14,16,0,net shot,0.0,0,2.0,2,-1.3853658536585365,0.4521875000000002,,,8,122.1,347.18,8,168.6,612.84,0,0,16145,17
5165,7,00:07:24,13325,1,2,0,short service,0.0,1,2.0,1,-1.1,-0.4620312499999999,,,8,184.2,646.05,8,129.3,294.27,0,0,16146,17
5165,8,01:07:43,121899,19,18,6,defensive shot,0.0,1,2.0,6,-1.2097560975609756,1.3009375,,,8,172.3,341.57,8,238.8,736.87,0,0,16147,17
5165,10,00:14:54,26843,9,12,6,short service,0.0,1,2.0,8,-0.1853658536585364,-0.5561979166666667,,,8,185.0,631.75,8,127.2,289.25,0,0,16148,17
5165,11,01:07:41,121837,19,18,0,drive,0.0,0,2.0,6,1.0573170731707315,-0.8843229166666667,,,8,230.3,678.02,8,207.8,280.61,0,0,16149,17
5165,12,01:10:26,126780,21,19,6,lob,0.0,1,1.0,3,1.2036585365853658,1.510520833333333,,,8,150.2,353.45,8,164.7,660.18,0,0,16150,17
5165,14,00:29:38,53359,10,10,6,defensive shot,0.0,0,2.0,2,-1.023170731707317,0.4844270833333333,,,8,148.6,325.39,7,143.7,577.07,0,0,16151,17
5165,17,00:16:25,29574,11,8,0,defensive shot,0.0,1,2.0,10,-1.8207317073170728,-0.3538020833333333,out,6.0,8,194.8,715.49,5,89.1,215.37,0,0,16152,17
5166,2,00:11:06,19989,3,0,3,smash,0.0,0,2.0,8,0.1109756097560974,-0.91140625,,,8,132.5,750.66,8,154.2,298.82,0,0,16153,4
5166,3,00:14:48,26651,10,4,24,net shot,0.0,1,2.0,1,1.25,0.3563541666666664,,,8,214.6,354.28,8,178.0,638.21,0,0,16154,4
5166,4,00:39:49,71688,12,4,3,clear,1.0,0,2.0,4,-1.4439024390243904,1.6616145833333331,opponent's ball landed,3.0,8,158.9,223.18,8,196.8,662.76,0,0,16155,4
5167,2,00:14:13,25609,8,7,34,net shot,0.0,0,2.0,2,-0.9926829268292684,0.3812500000000002,,,8,137.0,300.24,8,143.7,665.89,0,0,16156,23
5167,4,00:20:53,37603,12,10,34,net shot,0.0,1,2.0,2,-0.9439024390243904,0.4742187499999997,,,8,216.7,355.81,8,173.2,640.93,0,0,16157,23
5167,5,00:32:25,58367,2,1,3,defensive shot,0.0,1,2.0,1,1.232926829268293,0.4676562499999998,,,8,224.6,290.2,8,245.1,747.24,0,0,16158,23
5167,10,00:56:11,101142,19,21,34,defensive shot,0.0,0,2.0,7,0.0512195121951218,-0.4361979166666667,,,8,212.5,659.34,8,172.5,212.66,0,0,16159,23
5167,11,00:32:58,59345,8,11,3,short service,0.0,1,2.0,5,1.0085365853658534,0.7185937500000001,,,8,171.6,289.73,8,223.4,653.67,0,0,16160,23
5167,15,00:29:38,53359,6,6,3,short service,0.0,1,1.0,2,-1.1451219512195123,0.5885416666666666,,,8,188.1,302.03,8,123.9,660.29,0,0,16161,23
5167,16,00:38:47,69839,6,7,34,smash,0.0,0,2.0,6,1.1682926829268294,-1.2631770833333331,,,8,224.4,711.02,8,209.4,228.08,0,0,16162,23
5167,17,00:59:43,107514,20,18,3,smash,0.0,0,2.0,5,0.9682926829268294,0.8442708333333334,,,8,198.6,244.71,8,200.5,684.76,0,0,16163,23
5167,18,00:50:04,90149,15,18,34,net shot,0.0,0,2.0,1,-0.9841463414634146,-0.4422395833333334,,,8,130.1,644.37,8,163.1,277.65,0,0,16164,23
5167,19,00:08:21,15049,4,1,3,net shot,0.0,1,2.0,7,-0.6439024390243903,-0.4085937499999999,,,8,229.6,617.69,8,216.4,265.25,0,0,16165,23
5167,20,00:30:43,55291,0,1,34,defensive shot,0.0,0,2.0,2,1.2548780487804876,-0.500625,,,8,189.6,667.12,8,156.8,260.06,0,0,16166,23
5169,1,00:42:12,75978,14,9,17,net shot,0.0,1,2.0,1,-1.1207317073170733,-0.0975000000000001,,,7,128.0,581.64,8,171.9,305.28,0,0,16167,6
5169,3,00:51:10,92126,21,8,17,push/rush,0.0,1,1.0,3,-0.951219512195122,-1.4202083333333333,,,8,199.7,630.22,8,163.1,305.98,0,0,16168,6
5169,5,00:09:45,17571,8,2,17,lob,0.0,1,1.0,3,1.0585365853658537,1.6321354166666666,,,8,237.8,344.98,8,174.9,624.32,0,0,16169,6
5170,1,00:19:28,35045,15,8,24,short service,0.0,1,2.0,7,0.3146341463414635,0.5093229166666665,,,8,167.2,342.95,8,214.5,677.74,0,0,16170,75
5170,8,00:59:39,107389,20,18,3,push/rush,0.0,1,2.0,3,1.364634146341463,1.5991666666666664,,,8,198.9,358.17,8,197.8,617.39,0,0,16171,75
5170,9,00:09:11,16551,2,0,24,lob,0.0,0,1.0,6,-1.1426829268292684,1.3266145833333336,,,8,231.0,356.45,8,180.2,663.37,0,0,16172,75
5170,10,00:08:18,14961,4,1,3,push/rush,0.0,1,1.0,9,-0.8634146341463415,-1.4098958333333331,,,8,198.1,630.14,8,193.5,254.93,0,0,16173,75
5170,11,00:20:03,36103,16,13,24,net shot,0.0,1,2.0,7,0.2524390243902437,0.4965104166666669,,,8,116.0,350.73,8,128.1,662.95,0,0,16174,75
5170,12,00:33:56,61081,4,2,3,defensive shot,0.0,1,2.0,2,-0.9841463414634146,0.4406250000000001,,,8,175.5,291.87,8,218.7,699.32,0,0,16175,75
5170,14,00:13:13,23795,6,2,3,clear,0.0,1,1.0,4,1.169512195121951,-1.4413020833333334,,,8,248.4,720.4,8,184.6,323.11,0,0,16176,75
5170,16,00:37:20,67226,10,3,3,short service,0.0,1,2.0,7,-0.2317073170731707,0.4799999999999998,,,8,183.4,323.09,8,131.9,677.16,0,0,16177,75
5170,17,00:44:07,79431,19,11,24,short service,0.0,1,2.0,7,0.4939024390243902,-0.4397395833333333,,,8,163.9,628.12,8,225.7,283.04,0,0,16178,75
5170,18,00:07:00,12602,1,0,3,push/rush,0.0,0,1.0,4,0.926829268292683,-1.5770833333333334,,,8,155.1,620.19,8,176.5,267.45,0,0,16179,75
5170,20,00:59:51,107744,20,18,3,push/rush,0.0,0,1.0,8,-0.8121951219512195,1.1370312499999995,,,8,189.1,249.78,8,220.5,606.26,0,0,16180,75
5170,21,00:23:53,43016,19,15,24,net shot,0.0,1,2.0,7,-0.0890243902439025,0.3918229166666667,,,8,156.2,337.42,8,162.2,670.0,0,0,16181,75
5170,23,00:24:37,44339,17,12,24,smash,1.0,0,2.0,6,-1.1487804878048782,0.9851041666666666,,,8,112.4,215.55,8,162.1,675.05,0,0,16182,75
5170,24,00:41:39,74987,14,6,3,long service,0.0,1,1.0,8,0.5170731707317073,1.2757812500000003,,,8,171.4,334.58,8,223.0,685.02,0,0,16183,75
5170,25,00:45:50,82523,14,3,24,smash,1.0,0,2.0,5,-0.997560975609756,-0.7294791666666667,,,8,212.1,737.03,8,154.2,331.04,0,0,16184,75
5170,35,00:31:15,56258,20,19,24,defensive shot,0.0,1,2.0,7,-0.6060975609756097,0.5137499999999999,,,8,198.5,270.3,3,286.2,764.24,0,0,16185,75
5170,37,00:23:19,41979,17,11,24,defensive shot,0.0,1,2.0,2,-1.0390243902439025,0.4571354166666665,,,8,154.9,340.7,8,122.4,699.51,0,0,16186,75
5170,38,00:15:39,28178,13,11,3,short service,0.0,1,2.0,8,0.4780487804878047,-0.554375,,,8,170.6,659.23,8,235.6,267.93,0,0,16187,75
5170,39,00:32:34,58628,20,20,24,defensive shot,0.0,0,2.0,1,1.2548780487804876,0.6104687500000002,,,8,230.0,295.43,8,239.0,730.73,0,0,16188,75
5170,41,00:24:35,44278,17,12,24,short service,0.0,1,2.0,7,-0.2475609756097562,0.5603645833333335,,,8,184.9,325.78,8,124.2,699.49,0,0,16189,75
5170,42,00:21:39,38975,13,10,3,drive,0.0,0,1.0,8,-0.0158536585365855,-0.9505208333333334,,,8,110.8,645.46,8,110.8,317.29,0,0,16190,75
5170,43,00:12:32,22580,9,6,24,short service,0.0,1,2.0,7,0.4402439024390243,0.5392708333333331,,,8,170.7,339.85,8,228.0,681.21,0,0,16191,75
5170,47,00:45:50,82523,14,3,24,smash,1.0,0,2.0,5,-0.997560975609756,-0.7294791666666667,,,8,212.1,737.03,8,154.2,331.04,0,0,16192,75
5170,49,00:51:19,92382,21,6,24,net shot,0.0,0,2.0,7,-0.0585365853658537,-0.0588541666666667,,,8,136.7,609.13,8,207.4,335.22,0,0,16193,75
5170,51,00:38:15,68866,5,0,24,defensive shot,0.0,1,2.0,6,1.0341463414634149,-0.7150520833333335,,,8,156.0,648.62,8,189.4,308.47,0,0,16194,75
5170,53,00:31:42,57079,4,4,24,smash,0.0,0,2.0,8,-0.8329268292682926,-1.0425000000000002,,,8,224.1,740.87,8,165.4,272.46,0,0,16195,75
5170,57,00:38:49,69875,12,7,24,short service,0.0,1,2.0,7,0.3853658536585365,-0.3733333333333333,,,8,168.8,620.86,8,224.9,285.52,0,0,16196,75
5170,58,00:07:03,12700,1,0,3,net shot,0.0,0,2.0,1,-0.9158536585365852,-0.3199479166666667,,,8,115.9,595.39,8,140.4,228.64,0,0,16197,75
5170,60,00:19:56,35880,17,15,3,short service,0.0,1,2.0,8,0.3256097560975608,-0.6980729166666665,,,8,168.6,650.08,8,233.4,295.12,0,0,16198,75
5170,63,00:27:18,49146,17,18,24,defensive shot,0.0,1,2.0,7,0.4207317073170731,0.5763541666666665,,,8,173.6,347.66,8,140.6,736.27,0,0,16199,75
5170,65,00:22:22,40269,17,10,24,defensive shot,0.0,1,2.0,7,0.4000000000000001,0.5185937500000003,,,8,159.0,323.66,4,97.0,766.17,0,0,16200,75
5170,70,00:27:29,49491,5,3,3,short service,0.0,1,2.0,7,0.6414634146341462,0.6482291666666669,,,8,168.0,301.86,8,223.0,636.66,0,0,16201,75
5170,75,00:08:58,16145,1,0,24,defensive shot,0.0,1,2.0,1,-1.0743902439024389,-0.0980729166666665,touched the net,3.0,8,158.2,293.83,8,149.0,731.66,0,0,16202,75
5171,1,00:20:11,36354,13,13,32,net shot,0.0,1,2.0,7,0.7365853658536586,-0.4468750000000001,,,7,111.3,584.13,8,117.3,278.32,0,0,16203,91
5171,3,00:34:46,62608,3,8,32,drop,0.0,1,2.0,8,0.6402439024390244,0.7465625000000001,,,8,246.8,212.14,8,208.9,661.65,0,0,16204,91
5171,5,00:31:06,56005,0,3,32,defensive shot,0.0,1,2.0,8,0.5524390243902441,0.7016145833333335,,,8,160.6,305.49,8,224.1,755.84,0,0,16205,91
5171,9,00:56:26,101599,6,3,32,drive,0.0,1,2.0,8,0.4353658536585365,-0.7303125000000001,,,8,177.5,633.99,7,139.9,417.73,0,0,16206,91
5171,12,00:14:29,26075,8,7,27,defensive shot,0.0,0,2.0,7,0.8634146341463416,0.4603645833333332,,,8,128.4,283.31,6,69.6,747.57,0,0,16207,91
5171,15,00:59:47,107628,10,5,32,short service,0.0,1,2.0,2,1.0585365853658537,-0.3583854166666667,,,8,167.0,642.05,8,213.6,297.54,0,0,16208,91
5171,16,01:13:34,132422,12,8,27,defensive shot,0.0,0,2.0,7,-0.75,-0.4566145833333334,,,8,219.7,676.55,4,280.9,196.04,0,0,16209,91
5171,19,00:52:04,93742,1,0,32,net shot,0.0,0,2.0,7,-0.2512195121951219,-0.38765625,,,8,212.2,611.77,8,165.7,327.19,0,0,16210,91
5171,20,00:55:20,99615,18,17,27,net shot,0.0,0,2.0,7,0.3329268292682928,-0.3386979166666665,,,8,208.4,611.28,8,184.7,292.41,0,0,16211,91
5171,21,00:14:20,25813,8,9,32,clear,0.0,0,1.0,6,1.315853658536585,-1.1286458333333331,,,8,231.5,696.16,8,189.8,310.11,0,0,16212,91
5171,25,00:31:05,55974,0,3,32,push/rush,0.0,0,1.0,8,0.7914634146341464,1.04703125,,,8,147.0,364.23,8,174.3,638.03,0,0,16213,91
5171,27,01:04:40,116401,16,6,32,defensive shot,0.0,1,1.0,8,-0.4073170731707318,0.8907812499999999,,,8,160.7,320.07,8,208.8,648.68,0,0,16214,91
5171,29,00:13:05,23556,5,9,32,drop,0.0,1,2.0,8,0.6243902439024389,-0.5619791666666666,,,4,92.5,771.45,8,153.6,312.89,0,0,16215,91
5171,33,00:12:15,22056,5,8,32,lob,0.0,0,1.0,3,-1.076829268292683,-1.3911458333333335,,,8,134.7,598.88,8,177.0,338.86,0,0,16216,91
5171,40,00:09:35,17250,3,4,27,defensive shot,0.0,1,1.0,8,-0.7439024390243902,1.292552083333333,,,8,173.4,290.07,8,193.1,673.12,0,0,16217,91
5171,41,00:07:28,13466,2,1,32,defensive shot,0.0,1,2.0,1,-1.2890243902439025,-0.3623958333333332,,,8,185.4,693.69,5,87.1,205.63,0,0,16218,91
5171,42,00:15:27,27837,8,10,27,lob,0.0,0,1.0,6,1.4268292682926829,-1.2811979166666667,,,5,256.3,595.86,8,204.0,253.05,0,0,16219,91
5171,43,00:12:15,22056,5,8,32,lob,0.0,0,1.0,3,-1.076829268292683,-1.3911458333333335,,,8,134.7,598.88,8,177.0,338.86,0,0,16220,91
5171,46,00:39:09,70480,6,6,27,long service,0.0,0,1.0,9,-0.7804878048780488,-1.5805208333333336,,,8,198.3,664.25,8,121.3,241.06,0,0,16221,91
5171,47,00:58:18,104967,7,4,32,defensive shot,0.0,0,2.0,7,0.479268292682927,-0.4010416666666667,,,8,209.8,676.74,8,208.7,261.75,0,0,16222,91
5171,49,00:14:19,25770,8,9,32,smash,1.0,0,2.0,8,0.8536585365853658,-0.9233854166666668,,,8,114.5,707.59,8,152.7,267.6,0,0,16223,91
5171,50,00:41:29,74671,3,1,27,drive,0.0,0,1.0,8,0.2890243902439023,1.0614583333333332,,,8,112.9,204.62,8,151.4,651.89,0,0,16224,91
5171,51,00:14:13,25598,8,9,32,smash,1.0,0,2.0,8,0.8853658536585365,-0.8328124999999998,,,8,112.8,741.84,8,147.8,308.07,0,0,16225,91
5171,52,01:14:17,133716,13,8,27,lob,0.0,0,1.0,9,-0.7402439024390244,-1.4129166666666666,,,8,248.3,615.02,8,165.6,284.88,0,0,16226,91
5171,53,00:56:35,101860,6,3,32,net shot,0.0,0,2.0,2,1.2243902439024388,-0.1768229166666666,,,8,202.6,604.62,8,110.9,252.25,0,0,16227,91
5171,58,00:35:13,63416,23,24,27,push/rush,0.0,1,1.0,5,-1.3926829268292684,-1.3103645833333333,,,8,112.6,638.88,9,204.4,189.29,0,0,16228,91
5171,60,00:22:25,40376,13,16,27,defensive shot,0.0,1,2.0,5,-1.3109756097560976,-0.5362499999999999,,,8,194.1,660.63,9,225.9,172.47,0,0,16229,91
5171,61,00:59:26,106980,9,5,32,drive,0.0,0,2.0,6,1.1402439024390243,-0.9510416666666668,,,9,241.1,775.05,8,206.7,345.56,0,0,16230,91
5171,62,00:42:16,76107,8,8,27,drop,0.0,0,2.0,2,1.1329268292682924,-0.3940625000000001,,,8,248.1,745.24,8,216.4,243.73,0,0,16231,91
5171,64,00:39:12,70571,6,6,27,clear,0.0,0,1.0,3,-1.3402439024390245,-1.5203125,,,8,134.4,724.91,8,152.4,248.76,0,0,16232,91
5171,67,00:30:37,55112,0,2,32,smash,0.0,0,2.0,6,-1.0073170731707315,1.0198437499999995,,,9,216.4,201.1,8,195.7,674.25,0,0,16233,91
5171,68,01:08:11,122744,7,5,27,defensive shot,0.0,1,2.0,1,1.2073170731707317,0.2718229166666669,,,8,143.5,288.29,8,115.0,738.95,0,0,16234,91
5171,71,00:21:41,39036,15,14,32,smash,1.0,0,2.0,8,-0.1243902439024388,-0.84140625,,,8,151.7,727.92,8,139.0,322.67,0,0,16235,91
5171,73,00:54:58,98941,4,2,32,drop,1.0,0,2.0,1,-0.9036585365853658,-0.3635416666666667,,,8,171.1,708.87,8,164.9,310.35,0,0,16236,91
5171,76,00:18:21,33051,9,12,27,lob,0.0,1,2.0,3,-1.4353658536585363,-1.4401041666666667,,,8,143.1,600.18,8,182.9,262.21,0,0,16237,91
5171,84,00:44:21,79848,11,8,27,drop,0.0,0,2.0,1,-1.023170731707317,-0.3704687499999999,,,8,151.8,710.33,8,164.8,251.24,0,0,16238,91
5171,86,00:30:12,54370,20,21,27,drop,0.0,1,2.0,2,0.9341463414634146,-0.4108333333333333,,,9,133.2,759.8,8,179.5,303.5,0,0,16239,91
